strawperson,sex,car,date,Age,ID_hash,comm_type,whr,beauty
A,female,yes,12/17/15,32,7c4c17e3bc5d0b45fa3f38c244ae65ac,match,0.7,7
A,female,yes,12/17/15,23,e1456c2208588e7979b03952cfde88b7,match,0.7,7
A,female,yes,12/17/15,36,f45abe40c2096383d4551deef1746e20,match,0.7,7
A,female,yes,12/17/15,33,5bc944f06da23086339aa435f6969dc6,match,0.7,7
A,female,yes,12/17/15,32,2a8813ca0189e7321557fcb32b2585d2,match,0.7,7
A,female,yes,12/17/15,22,cc7a19e852129b4a5991e49210bf4a93,match,0.7,7
A,female,yes,12/17/15,25,55b5b60fa5b96143b95a42f602eab551,match,0.7,7
A,female,yes,12/17/15,25,ac3957d725b06967d022f1e4e838cec4,match,0.7,7
A,female,yes,12/17/15,35,66d23ddb4c2209bed32a6f8a32928465,match,0.7,7
A,female,yes,12/17/15,34,86171d6e7d6d1e8f1075125e322ec640,match,0.7,7
A,female,yes,12/17/15,36,0395b1cf1338c9b05c148cd6199ab08e,match,0.7,7
A,female,yes,12/17/15,33,de041c2dc8c9ae2756c3b822b77b6e44,match,0.7,7
A,female,yes,12/17/15,26,44d9f07b70be69248e0def1eb997d9f7,match,0.7,7
A,female,yes,12/17/15,33,ae8593dd6c2f7a13c19b3f7010840705,match,0.7,7
A,female,yes,12/17/15,26,bee9393a99948667107e0f5cb545b759,match,0.7,7
A,female,yes,12/17/15,22,5f84fc2510d69d598ae85aef722b0424,match,0.7,7
A,female,yes,12/17/15,22,d16541df5c278a09e3ab6c67541e3dd9,match,0.7,7
A,female,yes,12/17/15,31,70dbae94f4ca254dbff6d1a2ee36183e,match,0.7,7
A,female,yes,12/17/15,28,df28113a34a2f2567990542b2197eaeb,match,0.7,7
A,female,yes,12/17/15,29,2a8813ca0189e7321557fcb32b2585d2,match,0.7,7
A,female,yes,12/17/15,28,4fbdefc6820cee90a7e54718d958e91b,match,0.7,7
A,female,yes,12/17/15,24,80a85677bfe1be09ba5d9f8b96a6c19b,match,0.7,7
A,female,yes,12/17/15,26,a34fd7b64a4f74985b59e20ccbc7b790,match,0.7,7
A,female,yes,12/17/15,27,e8a9737f7d35f73d378884cac1974fa2,match,0.7,7
A,female,yes,12/17/15,29,7ce96860ba375de358e226aafcb2a386,match,0.7,7
A,female,yes,12/17/15,25,4132a9e181f1a2d0651aa1b02534c25e,match,0.7,7
A,female,yes,12/17/15,25,49319ce93b7175105a76b58bb204671e,match,0.7,7
A,female,yes,12/17/15,35,4002fb66bc5c34a361127662392cfbfe,match,0.7,7
A,female,yes,12/18/15,25,b567e966be50ebd5114697dcc5b7abc6,match,0.7,7
A,female,yes,12/18/15,34,e976f8db85be716105c62ce7ec0f1a38,match,0.7,7
A,female,yes,12/18/15,22,98be12c00195665796464c75e9c3ee91,match,0.7,7
A,female,yes,12/18/15,38,d871a7f586ceeebf65b0bcd7271efb1e,match,0.7,7
A,female,yes,12/18/15,32,7cc1dae6dd1de606fda9cbe2ddff0892,match,0.7,7
A,female,yes,12/18/15,21,80fd6b1b180830a6668d21ebdfc589e0,match,0.7,7
A,female,yes,12/18/15,27,b903ba116853a40be1d503f1a34a783b,match,0.7,7
A,female,yes,12/18/15,29,315c3732aedebff2eb62ef88af000564,match,0.7,7
A,female,yes,12/18/15,24,5e86a5c34fcad42aad98b1e89d7331d2,match,0.7,7
A,female,yes,12/18/15,28,bb4668b2f83806b50a804f4106c402cb,match,0.7,7
A,female,yes,12/18/15,29,fb8b87c4795c1a081c09219b28ac15bb,match,0.7,7
A,female,yes,12/18/15,30,70103567d88efafd76144535468a17f7,match,0.7,7
A,female,yes,12/18/15,27,84fafa60ed1545fa8f0b50e8144e2164,match,0.7,7
A,female,yes,12/18/15,20,fa99f0d37c9f275b0c46c076885a0eb4,match,0.7,7
A,female,yes,12/18/15,23,a4c0ad6fcffe06ec1a11dc771d8b47fe,match,0.7,7
A,female,yes,12/18/15,20,7f569a1add0babbc5254c04254b139f1,match,0.7,7
A,female,yes,12/18/15,27,f1c013d10707959b8e3abdb62b9b50f9,match,0.7,7
A,female,yes,12/18/15,28,bde181eb737fc40f1dc664b5655f89fe,match,0.7,7
A,female,yes,12/18/15,33,5ede983dd68c8d7db7a99a7860c9dafb,match,0.7,7
A,female,yes,12/18/15,25,756b626c069efd6897343094a5a51189,match,0.7,7
A,female,yes,12/18/15,35,0a13cc7b5ba0088f646c37623201d40e,match,0.7,7
A,female,yes,12/18/15,29,4043770e39a4b04048146cdd0dbb17b0,match,0.7,7
A,female,yes,12/18/15,26,14d042edc75266fbdc304c0ad3a2bd9f,match,0.7,7
A,female,yes,12/18/15,25,c2fc9053f766f8080909b0e264eee426,match,0.7,7
A,female,yes,12/18/15,28,26022c4e1598c928da956b07289cf85c,match,0.7,7
A,female,yes,12/18/15,25,990c39d125894d76f28f19b0726df2f4,match,0.7,7
A,female,yes,12/18/15,24,f374eadfd35738f8229369d7a3273d38,match,0.7,7
A,female,yes,12/18/15,28,bff8834b03f8cf35be668059581039bb,match,0.7,7
A,female,yes,12/19/15,34,2a8813ca0189e7321557fcb32b2585d2,match,0.7,7
A,female,yes,12/19/15,21,158c65f78e40ede5b9cc6e60c2516ca1,match,0.7,7
A,female,yes,12/19/15,27,98d6b8770c051b3d81b6021fcb06db4b,match,0.7,7
A,female,yes,12/19/15,20,873df4cd65005383fc6fdedf017a442a,match,0.7,7
A,female,yes,12/19/15,23,3c3b79f89105318b57467b10d41bea8c,match,0.7,7
A,female,yes,12/19/15,22,f9ba4dd5df2717b9605615dcba6ac90e,match,0.7,7
A,female,yes,12/19/15,28,6d9533063c8bd8e1eaac4d551db34254,match,0.7,7
A,female,yes,12/19/15,22,80fd6b1b180830a6668d21ebdfc589e0,match,0.7,7
A,female,yes,12/19/15,32,09accb5b9886616e2b903d8977e10307,match,0.7,7
A,female,yes,12/19/15,29,d92c21bb72c2406802603fa0bee5c2c9,match,0.7,7
A,female,yes,12/19/15,31,302458aaa8d3d557ed4b873295a5e19f,match,0.7,7
A,female,yes,12/19/15,27,12d8df71f05595c41e6487f137ffcd0c,match,0.7,7
A,female,yes,12/19/15,29,229416b0f029216c4e314f5e864684c2,match,0.7,7
A,female,yes,12/19/15,32,b0decc7bbd81af63e85967138ef9d311,match,0.7,7
A,female,yes,12/19/15,26,c206e673a2214ba7318b97687886214c,match,0.7,7
A,female,yes,12/19/15,28,d9a2d6fa2377c6efcf7a7d90daaf9bd7,match,0.7,7
A,female,yes,12/19/15,35,73119b116a9a05ea621028fb0b8d71ae,match,0.7,7
A,female,yes,12/19/15,24,28acffe0253c38c6b4435125461e7cd3,match,0.7,7
A,female,yes,12/19/15,26,77334712c5748ccb04a26c09dcacd0ad,match,0.7,7
A,female,yes,12/19/15,27,e65078bfc810feea3c6c7371d7d6a024,match,0.7,7
A,female,yes,12/19/15,34,37fe89423c7abfd50f49de8a0a6e0d4c,match,0.7,7
A,female,yes,12/19/15,38,6c02c9d6ac5fd342b1d1179d4cb14ace,match,0.7,7
A,female,yes,12/19/15,27,58baa8883c04fee8bfbef74c171c3ac1,match,0.7,7
A,female,yes,12/19/15,33,e0b9d03ee8049b75769af1a9354610fa,match,0.7,7
A,female,yes,12/19/15,29,76112d86cf91b451c3b7678abf0262ac,match,0.7,7
A,female,yes,12/19/15,25,65e8d6d36f0a79189d1d5cfccacf3baf,match,0.7,7
A,female,yes,12/19/15,29,e4e69372f0c926a5c8a904f401f1dca4,match,0.7,7
A,female,yes,12/19/15,33,5fbc14b65d82b909163d6eaf987354be,match,0.7,7
A,female,yes,12/19/15,24,3e7692f80eb1ce1d91a9938b9c77640d,match,0.7,7
A,female,yes,12/19/15,29,bad8fac8ac95a1daff652ffd0b89a7b8,match,0.7,7
A,female,yes,12/19/15,27,38f28e501b9b3facb3dbe3be5d719162,match,0.7,7
A,female,yes,12/19/15,23,0b1b5de24342c489f257e1354b886e1d,match,0.7,7
A,female,yes,12/19/15,29,497eb77a6fc34aa2355e0ccc5f7a6ff2,match,0.7,7
A,female,yes,12/19/15,38,59f9acdc19c361e5f683af219700727a,match,0.7,7
A,female,yes,12/19/15,38,021cb093b5fb2b2c9fc09e8616db34b7,match,0.7,7
A,female,yes,12/19/15,23,90399abed7abbef067e65e55f9264505,match,0.7,7
A,female,yes,12/19/15,32,3451e933501c853880ce0a93789d5a69,match,0.7,7
A,female,yes,12/19/15,26,26022c4e1598c928da956b07289cf85c,match,0.7,7
A,female,yes,12/19/15,33,f1104ca72ccf3fb328cd4343038cdefe,match,0.7,7
A,female,yes,12/19/15,27,8bd73883fa274910d98816717071e047,match,0.7,7
A,female,yes,12/19/15,34,284e6bb2175e26dd7c1733171159a3b3,match,0.7,7
A,female,yes,12/19/15,30,26c7cf7b4ad79d01deb5f9775584de34,match,0.7,7
A,female,yes,12/19/15,30,fee1f3d095e2ea724129530900ed41af,match,0.7,7
A,female,yes,12/19/15,37,1b20f01dfe054c8ff7114e2fc97c941b,match,0.7,7
A,female,yes,12/19/15,37,01c07dd64b5636bbdf344a29ba0b0ef2,match,0.7,7
A,female,yes,12/19/15,26,a8493a3dc997def0c95d2b50683a4b92,match,0.7,7
A,female,yes,12/19/15,28,84415c190eea70a214a396c0927c47ca,match,0.7,7
A,female,yes,12/19/15,22,6be94e0fd071b286f012ff6b353b23f1,match,0.7,7
A,female,yes,12/19/15,24,2a8813ca0189e7321557fcb32b2585d2,match,0.7,7
A,female,yes,12/19/15,26,3072eba4dacb3409bdf21347d2934284,match,0.7,7
A,female,yes,12/19/15,32,4cdd29c3b98e15a4f271696e114617f3,match,0.7,7
A,female,yes,12/19/15,29,c4fb0b2f76d174333d35153cd9a0b0ef,match,0.7,7
A,female,yes,12/19/15,26,2924d8879d05fbb342ee47a23a99f141,match,0.7,7
A,female,yes,12/19/15,32,7ce96860ba375de358e226aafcb2a386,match,0.7,7
A,female,yes,12/19/15,27,1b49bfa9fd978ebf8b6c3fcf7cfe92af,match,0.7,7
A,female,yes,12/19/15,31,d782cb2f667b2b11e6fade82981ebb42,match,0.7,7
A,female,yes,12/19/15,26,77e9d88b876839252398cf62868a8a39,match,0.7,7
A,female,yes,12/19/15,38,c1deca3fadc4a1cb8654b80aa80253bb,match,0.7,7
A,female,yes,12/19/15,32,0f026d6d3f68756238f22340a8493ece,match,0.7,7
A,female,yes,12/19/15,31,d04cfd1f75ca13350cede594335c498d,match,0.7,7
A,female,yes,12/19/15,30,f304d244d72d3b77c06766e4f212ede3,match,0.7,7
A,female,yes,12/19/15,27,66d23ddb4c2209bed32a6f8a32928465,match,0.7,7
A,female,yes,12/19/15,29,8a3f3902ed5ebce6bb67e6077303bfbb,match,0.7,7
A,female,yes,12/19/15,20,9c2848d07fb18390e5f2a6b91287684d,match,0.7,7
A,female,yes,12/19/15,27,76112d86cf91b451c3b7678abf0262ac,match,0.7,7
A,female,yes,12/19/15,23,e344d76cb19e4158765b5650265b1835,match,0.7,7
A,female,yes,12/19/15,21,302458aaa8d3d557ed4b873295a5e19f,match,0.7,7
A,female,yes,12/19/15,26,9e875ed67ceb9b88402d637f8137b246,match,0.7,7
A,female,yes,12/19/15,29,b575a000c02ff48e0c8a01f35f7bfe16,match,0.7,7
A,female,yes,12/19/15,23,7ac7c5ca9655b1c492884fd89d316677,match,0.7,7
A,female,yes,12/19/15,28,6165470353a0670c3581b9433dc5fc73,match,0.7,7
A,female,yes,12/19/15,26,483cf3e29c28d435424970c0487506c7,match,0.7,7
A,female,yes,12/19/15,36,ea1b9f3782580e730276a55ecedbeebb,match,0.7,7
A,female,yes,12/19/15,32,02619594d01e04bf7b0df51d131503a2,match,0.7,7
A,female,yes,12/19/15,38,1b49bfa9fd978ebf8b6c3fcf7cfe92af,match,0.7,7
A,female,yes,12/19/15,36,a6e827a65a2f1423b89e77ec5ad09ea5,match,0.7,7
A,female,yes,12/19/15,32,2ec88b8c79cd060dd9b89c11875c36d2,match,0.7,7
A,female,yes,12/19/15,33,24faed48e17e87f28f7f9e9b9e3ab1e2,match,0.7,7
A,female,yes,12/19/15,26,302458aaa8d3d557ed4b873295a5e19f,match,0.7,7
A,female,yes,12/19/15,35,8c72549ef26f209e4fb767dcba563359,match,0.7,7
A,female,yes,12/19/15,28,38accdea2a7b5ab47c4802d836f5b83a,match,0.7,7
A,female,yes,12/19/15,31,f44f378d709ab02f4b9b81fc6590c8a1,match,0.7,7
A,female,yes,12/19/15,29,105ddb87ba7060c5d410817a4873089e,match,0.7,7
A,female,yes,12/19/15,32,45299f1af35c12d99d39cec9d7ddfb91,match,0.7,7
A,female,yes,12/19/15,34,315c3732aedebff2eb62ef88af000564,match,0.7,7
A,female,yes,12/19/15,29,d85975ef0ce8ed4f55c5bdf54b6ec913,match,0.7,7
A,female,yes,12/19/15,21,aa2935b4a78a13947de59ec33c342759,match,0.7,7
A,female,yes,12/19/15,20,5d9353791464cb8450fa595dfc1f9d05,match,0.7,7
A,female,yes,12/19/15,24,c7b48f2f8f9581bc34bbcdc4f55ac1df,match,0.7,7
A,female,yes,12/19/15,33,ee21806af8871ec7c2709dd43cbe151c,match,0.7,7
A,female,yes,12/19/15,26,ab226e4f21f850b0d0e583122dc8a0b3,match,0.7,7
A,female,yes,12/19/15,33,8f17f303647a3e8a4865ac555ea49e35,match,0.7,7
A,female,yes,12/19/15,23,873df4cd65005383fc6fdedf017a442a,match,0.7,7
A,female,yes,12/19/15,34,743cb4d1a4cb57ad7129be05a2250f3c,match,0.7,7
A,female,yes,12/19/15,28,7d94b6c07d68cd1d6db65ad69082cb8b,match,0.7,7
A,female,yes,12/19/15,28,0e0bba873e76246972c9dc78a10c30d3,match,0.7,7
A,female,yes,12/19/15,38,80fd6b1b180830a6668d21ebdfc589e0,match,0.7,7
A,female,yes,12/19/15,30,5fbc14b65d82b909163d6eaf987354be,match,0.7,7
A,female,yes,12/19/15,23,2ec88b8c79cd060dd9b89c11875c36d2,match,0.7,7
A,female,yes,12/19/15,33,977c98e6ae6fc96b0b7563d93e7ae7f0,match,0.7,7
A,female,yes,12/19/15,24,f92955b64777cfe542a396f4404f3815,match,0.7,7
A,female,yes,12/19/15,25,81510b65c5087b8705570720d3e59485,match,0.7,7
A,female,yes,12/19/15,26,de760b6d66d00fb1ad354df3b0db27e9,match,0.7,7
A,female,yes,12/19/15,31,9f6086f0deb535ca9a16dbe4d66d8e47,match,0.7,7
A,female,yes,12/19/15,37,d0e0f2f4b24e1bbc8d2bcb7fea909485,match,0.7,7
A,female,yes,12/19/15,27,2a8813ca0189e7321557fcb32b2585d2,match,0.7,7
A,female,yes,12/19/15,30,00832477ba6556021fa577f0fa224526,match,0.7,7
A,female,yes,12/19/15,25,873df4cd65005383fc6fdedf017a442a,match,0.7,7
A,female,yes,12/19/15,24,759ba6aec5e90637cdeaad7707a14896,match,0.7,7
A,female,yes,12/19/15,36,fd8cb324a9a4ae0da5106fc022603a44,match,0.7,7
A,female,yes,12/19/15,38,52ea3d76d6b9a181b56e4a6e6a77633c,match,0.7,7
A,female,yes,12/19/15,28,65305cdfb2f5c5e07991c6490175478e,match,0.7,7
A,female,yes,12/19/15,33,7475631ac016e40df3f5f41003578374,match,0.7,7
A,female,yes,12/19/15,37,46b19ceab6482483348b3c854233b8e0,match,0.7,7
A,female,yes,12/19/15,22,6ac059a2d815e50f11f93fa1d2fe1fd7,match,0.7,7
A,female,yes,12/19/15,23,49b45db571727899a486365d1b4f9862,match,0.7,7
A,female,yes,12/19/15,31,b8e4f77a561e985eeb2c559a9545cb4c,match,0.7,7
A,female,yes,12/19/15,24,6cb281a4899876780c6a382a91873ead,match,0.7,7
A,female,yes,12/19/15,37,f571d711d4ee2c1edac6f1d2b63d1560,match,0.7,7
A,female,yes,12/19/15,22,4c62e6d6f7504e1cc7aaac6d698d0b67,match,0.7,7
A,female,yes,12/19/15,35,1586475675a6e6e5514a3f0c51817b2e,match,0.7,7
A,female,yes,12/19/15,24,f9ba4dd5df2717b9605615dcba6ac90e,match,0.7,7
A,female,yes,12/19/15,25,23af7dc0be29eda1d00a61a2d30e6778,match,0.7,7
A,female,yes,12/19/15,28,01d0e28c0b97fc0f59e9bd20576fbf81,match,0.7,7
A,female,yes,12/19/15,33,2e535d2116b95f10234008f4b90ffa44,match,0.7,7
A,female,yes,12/19/15,28,f8f1ee25f80a8c51a60a9e5c1b9a0ca4,match,0.7,7
A,female,yes,12/19/15,21,5fda89b296b7bf15a46a9a96e097623c,match,0.7,7
A,female,yes,12/19/15,27,2cbd03cd05cd94fd19ffd33029c3b126,match,0.7,7
A,female,yes,12/19/15,28,e1c69e42eb1c768ffd6adb203551a064,match,0.7,7
A,female,yes,12/19/15,27,07a8046b06e7b187ce93830901b959d9,match,0.7,7
A,female,yes,12/19/15,36,d2799a6293c4114a1e20e8da504f6f48,match,0.7,7
A,female,yes,12/19/15,23,62d073175014dbfab7181089cf8b1989,match,0.7,7
A,female,yes,12/19/15,36,752af348ccd87ca7bcf0895add375fdc,match,0.7,7
A,female,yes,12/19/15,24,b621f4d93bfaf108a021c6c66e3877a3,match,0.7,7
A,female,yes,12/19/15,34,0fc5d3a9b53d1ff4a38b4e30d1a960dd,match,0.7,7
A,female,yes,12/19/15,31,fa99f0d37c9f275b0c46c076885a0eb4,match,0.7,7
A,female,yes,12/19/15,25,d829badd791ef8ff8248349a6d47f039,match,0.7,7
A,female,yes,12/19/15,32,f7f56fa853f4c750b399e0b166230f6d,match,0.7,7
A,female,yes,12/19/15,35,34d2008d95fc38850f3c6ccf3df6688d,match,0.7,7
A,female,yes,12/19/15,30,483cf3e29c28d435424970c0487506c7,match,0.7,7
A,female,yes,12/19/15,31,062ebef26284aa8c157581c1fb00e56b,match,0.7,7
A,female,yes,12/19/15,25,18df8c1f2d68664eeb1c87afc8a2ceea,match,0.7,7
A,female,yes,12/19/15,20,53c942d26f8cfe02ba0ad6007ae10d60,match,0.7,7
A,female,yes,12/19/15,30,7554fa1e532158d6b51cee6691f7a322,match,0.7,7
A,female,yes,12/19/15,34,eecf92ba7de10e7b9c597bdd06c30156,match,0.7,7
A,female,yes,12/19/15,27,97ef0f37fa286b8040ccbcedd7cfe9ec,match,0.7,7
A,female,yes,12/19/15,36,f1104ca72ccf3fb328cd4343038cdefe,match,0.7,7
A,female,yes,12/19/15,24,d4a96382ebf235ba14c5d737acc1dbe4,match,0.7,7
A,female,yes,12/19/15,36,2af9755a721f96a15c53365cb1d5a759,match,0.7,7
A,female,yes,12/19/15,28,0fc5d3a9b53d1ff4a38b4e30d1a960dd,match,0.7,7
A,female,yes,12/19/15,35,a5efc9b01a7be20821d6151a3b68aa1b,match,0.7,7
A,female,yes,12/19/15,25,84e454882b6dfb4847f1c4f56b55ed1f,match,0.7,7
A,female,yes,12/19/15,32,64f6da5a25d1f6edc2470ac2b6e31000,match,0.7,7
A,female,yes,12/19/15,36,6a1fb0a4d8caa1bb1d040fd2429e3120,match,0.7,7
A,female,yes,12/19/15,33,24181481e6103d59e6661a3612c48752,match,0.7,7
A,female,yes,12/19/15,28,1b49bfa9fd978ebf8b6c3fcf7cfe92af,match,0.7,7
A,female,yes,12/19/15,27,a154cd6b6bff190cdfac8a2b7b7a97a6,match,0.7,7
A,female,yes,12/19/15,25,eddf8a23736e8086098750baf7b2f7ca,match,0.7,7
A,female,yes,12/19/15,37,8c2e87f56ac013d4095bcd22104769f3,match,0.7,7
A,female,yes,12/19/15,32,3d39e8bb21b344844c9409d3f1fe0794,match,0.7,7
A,female,yes,12/19/15,32,24181481e6103d59e6661a3612c48752,match,0.7,7
A,female,yes,12/19/15,34,8510cfa02b72e8651aded324e9f94966,match,0.7,7
A,female,yes,12/19/15,23,ceb7926e1a407d21d78d3c3f3fb18772,match,0.7,7
A,female,yes,12/19/15,31,302458aaa8d3d557ed4b873295a5e19f,match,0.7,7
A,female,yes,12/19/15,23,126f16b8c0dfa9bc3543f9016a710f56,match,0.7,7
A,female,yes,12/19/15,24,ee21806af8871ec7c2709dd43cbe151c,match,0.7,7
A,female,yes,12/19/15,36,31b1ecd6143cde2c062ee918c8065efc,match,0.7,7
A,female,yes,12/19/15,24,523268bb8b6605c561283bb4416d2066,match,0.7,7
A,female,yes,12/19/15,25,330a2b882ea4a800ba6ea2c393ac0a14,match,0.7,7
A,female,yes,12/19/15,26,ca9937b724dfcbce4f377a0fcd912ba1,match,0.7,7
A,female,yes,12/19/15,30,0b1db5a01e2ac3e48063aabb7f0dba49,match,0.7,7
A,female,yes,12/19/15,22,5bc944f06da23086339aa435f6969dc6,match,0.7,7
A,female,yes,12/19/15,25,d679aafc198969e3c11bfa20308c00ab,match,0.7,7
A,female,yes,12/19/15,25,593b12f1c67715125e219021f3913664,match,0.7,7
A,female,yes,12/19/15,25,24faed48e17e87f28f7f9e9b9e3ab1e2,match,0.7,7
A,female,yes,12/19/15,38,48465556cf9a1c7dc51b017ad5014d77,match,0.7,7
A,female,yes,12/19/15,21,9f6086f0deb535ca9a16dbe4d66d8e47,match,0.7,7
A,female,yes,12/19/15,27,8ed267f60e7913f1702c62ec80152c71,match,0.7,7
A,female,yes,12/20/15,33,f346e5854c1164da13e32a759d0a5951,match,0.7,7
A,female,yes,12/20/15,27,b26de7ebc7780a4ee50fcc9164c9d5bf,match,0.7,7
A,female,yes,12/20/15,28,e0d2bf5ff89cc85f1a8d626832a5e4d4,match,0.7,7
A,female,yes,12/20/15,32,f1d868a3a452121d2f6944c2b5a3baba,match,0.7,7
A,female,yes,12/20/15,23,8fed02b89a76a504286d888375b86b12,match,0.7,7
A,female,yes,12/20/15,25,a5fbe262c18967f7dce63604a1177a0d,match,0.7,7
A,female,yes,12/20/15,28,58832060fde2ebfe69da1079dfec2343,match,0.7,7
A,female,yes,12/20/15,35,0e03e4e0adb0fe3758bb311c5fa4295f,match,0.7,7
A,female,yes,12/20/15,30,87a3057af0c04d4e7c5307376a451c23,match,0.7,7
A,female,yes,12/20/15,26,3b62ebf187657003e528d87c2f1b0c61,match,0.7,7
A,female,yes,12/20/15,38,8c25373627ab7772de33e3d01b3b3fa2,match,0.7,7
A,female,yes,12/20/15,27,9cf7683a91a826aa5056abe84e354e73,match,0.7,7
A,female,yes,12/20/15,25,d72e3a2fd7551490c10429c0096cb3a7,match,0.7,7
A,female,yes,12/20/15,21,446340daf24611a580ede2039bf4c27c,match,0.7,7
A,female,yes,12/20/15,25,11224ff80380f67623ff73a24af5544b,match,0.7,7
A,female,yes,12/20/15,28,558e994fced9710d3424e13ad28b1fdb,match,0.7,7
A,female,yes,12/20/15,22,3f01a671c457e11563bcb2f020e035ab,match,0.7,7
A,female,yes,12/20/15,27,152b2582097c32dfb07521fab653de4a,match,0.7,7
A,female,yes,12/20/15,25,1acae3cbd4611e150358fe0261cc2da3,match,0.7,7
A,female,yes,12/20/15,31,3b0f5d2a8eb74894def82eb6878fd4f0,match,0.7,7
A,female,yes,12/20/15,38,74725af5cb28a9eb0adc44e4cafd6c75,match,0.7,7
A,female,yes,12/20/15,34,e2de8eb6089bd7c28750c41c2d594b78,match,0.7,7
A,female,yes,12/20/15,21,cbe46e5b1ef190340c847eee6514b970,match,0.7,7
A,female,yes,12/20/15,25,812ffc2a88ec1afbe35befa0931b9d48,match,0.7,7
A,female,yes,12/20/15,27,66fb26fe4f885c1712c7f58320cb1b10,match,0.7,7
A,female,yes,12/20/15,28,c1a83d91387f111a1f2e7adb852fd16b,match,0.7,7
A,female,yes,12/20/15,30,65ce6a63e0bb60f4c70f8946f895ce8d,match,0.7,7
A,female,yes,12/20/15,26,e631e2dcef096814a5162a014aef073a,match,0.7,7
A,female,yes,12/20/15,30,391cda783ca4bc3e8197b8300989aadf,match,0.7,7
A,female,yes,12/20/15,31,2a708442a89e962f479ca7011d726092,match,0.7,7
A,female,yes,12/20/15,24,b0921a46e5605e3f6bc5f063d74dcfd0,match,0.7,7
A,female,yes,12/20/15,28,98466f414bf1afb373e062b4b2175c6d,match,0.7,7
A,female,yes,12/20/15,34,1b49bfa9fd978ebf8b6c3fcf7cfe92af,match,0.7,7
A,female,yes,12/20/15,25,bf9d242fb1e7a6751145543625396083,match,0.7,7
A,female,yes,12/20/15,26,41f1470ac9d55f8f55254f21ec63fb71,match,0.7,7
A,female,yes,12/20/15,34,a2f2b3e6b6c585db896e91f4e0bf7e41,match,0.7,7
A,female,yes,12/20/15,37,a651af4a609548e80d19747783e570f1,match,0.7,7
A,female,yes,12/20/15,28,523268bb8b6605c561283bb4416d2066,match,0.7,7
A,female,yes,12/20/15,30,1ba4093c6f0d440ba8388d1045512b77,match,0.7,7
A,female,yes,12/20/15,30,62c81bad17d1565a8a5a6e1181b8d0ae,match,0.7,7
A,female,yes,12/20/15,27,f8bae0086e9bcf03b18e64f3a93805d2,match,0.7,7
A,female,yes,12/20/15,24,81510b65c5087b8705570720d3e59485,match,0.7,7
A,female,yes,12/20/15,26,a7846afbb861e1850961372c77b5771d,match,0.7,7
A,female,yes,12/20/15,29,47333e7fd8558bd62badda5903ac6e9e,match,0.7,7
A,female,yes,12/20/15,35,4e9cacdbd2bf9f6a226a9ae2064ea085,match,0.7,7
A,female,yes,12/20/15,25,c415d4ffdff1a3b56654a68c22a870b4,match,0.7,7
A,female,yes,12/20/15,23,06070885423a00aa9c22179f8bcf1cdc,match,0.7,7
A,female,yes,12/20/15,26,7c9ccfe27ff4863a5ee6a633e143dc53,match,0.7,7
A,female,yes,12/20/15,36,11f944be36d8633de3ad70c93b212124,match,0.7,7
A,female,yes,12/20/15,36,0fc5d3a9b53d1ff4a38b4e30d1a960dd,match,0.7,7
A,female,yes,12/20/15,32,19b4ace46425c6e653c8310607205595,match,0.7,7
A,female,yes,12/20/15,37,302458aaa8d3d557ed4b873295a5e19f,match,0.7,7
A,female,yes,12/20/15,38,756b626c069efd6897343094a5a51189,match,0.7,7
A,female,yes,12/20/15,24,b83d70f4724865b0d2787d18d5177433,match,0.7,7
A,female,yes,12/20/15,29,93ec91740b1d3e98e3328986ade38a4e,match,0.7,7
A,female,yes,12/20/15,26,80fd6b1b180830a6668d21ebdfc589e0,match,0.7,7
A,female,yes,12/20/15,20,0942792e082de1361837cfdc39fe8df6,match,0.7,7
A,female,yes,12/20/15,25,c739a151e8d5640f3aceefd6368ef935,match,0.7,7
A,female,yes,12/20/15,28,693bed79add23720283b5b54da6288d7,match,0.7,7
A,female,yes,12/20/15,33,7ce96860ba375de358e226aafcb2a386,match,0.7,7
A,female,yes,12/20/15,30,809ed0581d5e29dbf70ed9fe6194aca5,match,0.7,7
A,female,yes,12/20/15,33,8abbf5afd6ae752a8082a6fb9ab57bad,match,0.7,7
A,female,yes,12/20/15,25,b23ed525512ef4da26c97d2386b9de6b,match,0.7,7
A,female,yes,12/20/15,33,8d371c0dfd428c02d2513adf893dfc58,match,0.7,7
A,female,yes,12/20/15,37,2af9755a721f96a15c53365cb1d5a759,match,0.7,7
A,female,yes,12/20/15,36,ac2ae460fa14a545255a1b992edf9443,match,0.7,7
A,female,yes,12/20/15,29,00fc667c1d0466bdae6dbf9c565b7484,match,0.7,7
A,female,yes,12/20/15,31,80fd6b1b180830a6668d21ebdfc589e0,match,0.7,7
A,female,yes,12/20/15,32,4f1c8c9109a4bb2aa7d5f595a307d926,match,0.7,7
A,female,yes,12/20/15,20,9f6086f0deb535ca9a16dbe4d66d8e47,match,0.7,7
A,female,yes,12/20/15,28,d26603c988548b1414095c259153a58e,match,0.7,7
A,female,yes,12/20/15,28,f74006adbfa95fd31a8a0a89e2379033,match,0.7,7
A,female,yes,12/20/15,32,e7acf311bbdcb1b73eb032269d00bb12,match,0.7,7
A,female,yes,12/20/15,25,8121518b536bbf6202f7ef5e5b738abd,match,0.7,7
A,female,yes,12/20/15,27,3f508a5e9b8253c20cae4c25ea6f7a28,match,0.7,7
